#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,53.480759,-2.242631,2014-05-14 01:45:00,235,10.24,99.1,743.2697,0,18.12,0,0
Station1,53.480759,-2.242631,2014-05-14 01:50:00,236,10.24,98.7,743.1949,0,18.11,0.048,80.44484
Station1,53.480759,-2.242631,2014-05-14 01:55:00,237,10.32,98,743.1336,0,18.11,0.597,85.65384
Station1,53.480759,-2.242631,2014-05-14 02:00:00,238,10.28,96.9,743.0383,0,18.1,0.725,97.13927
Station1,53.480759,-2.242631,2014-05-14 02:05:00,239,10.18,96.4,743.0995,0,18.09,0.255,358.7861
Station1,53.480759,-2.242631,2014-05-14 02:10:00,240,10.06,96.8,743.0043,0,18.09,0.252,7.148983
Station1,53.480759,-2.242631,2014-05-14 02:15:00,241,9.88,97.1,742.9294,0,18.07,0.093,280.4123
Station1,53.480759,-2.242631,2014-05-14 02:20:00,242,9.77,97.9,742.9384,0,18.07,0.449,253.417
Station1,53.480759,-2.242631,2014-05-14 02:25:00,243,9.71,98.3,742.9226,0,18.06,0.458,259.23
Station1,53.480759,-2.242631,2014-05-14 02:30:00,244,9.68,98.3,742.8885,0,18.05,0,0
Station1,53.480759,-2.242631,2014-05-14 02:35:00,245,9.64,98.5,742.8091,0,18.04,0,0
Station1,53.480759,-2.242631,2014-05-14 02:40:00,246,9.65,98.7,742.7796,0,18.02,0,0
Station1,53.480759,-2.242631,2014-05-14 02:45:00,247,9.77,98.9,742.7705,0,18.02,0,0
Station1,53.480759,-2.242631,2014-05-14 02:50:00,248,9.9,98.4,742.7592,0,18.01,0,0
Station1,53.480759,-2.242631,2014-05-14 02:55:00,249,9.9,97.9,742.6797,0,18,0,0
Station1,53.480759,-2.242631,2014-05-14 03:00:00,250,9.77,97.8,742.6752,0,17.99,0,0
Station1,53.480759,-2.242631,2014-05-14 03:05:00,251,9.59,98.2,742.6525,0,17.98,0,0
Station1,53.480759,-2.242631,2014-05-14 03:10:00,252,9.43,98.7,742.6571,0,17.98,0,0
Station1,53.480759,-2.242631,2014-05-14 03:15:00,253,9.42,99.3,742.6276,0,17.97,0,0
Station1,53.480759,-2.242631,2014-05-14 03:20:00,254,9.46,99.6,742.6458,0,17.96,0,0
Station1,53.480759,-2.242631,2014-05-14 03:25:00,255,9.51,99.6,742.6072,0,17.95,0,0
Station1,53.480759,-2.242631,2014-05-14 03:30:00,256,9.52,99.3,742.5685,0,17.93,0,0
Station1,53.480759,-2.242631,2014-05-14 03:35:00,257,9.49,99.2,742.5777,0,17.93,0,0
Station1,53.480759,-2.242631,2014-05-14 03:40:00,258,9.49,99.2,742.5209,0,17.92,0,0
Station1,53.480759,-2.242631,2014-05-14 03:45:00,259,9.5,99.2,742.505,0,17.91,0,0
Station1,53.480759,-2.242631,2014-05-14 03:50:00,260,9.47,99,742.5096,0,17.9,0,0
Station1,53.480759,-2.242631,2014-05-14 03:55:00,261,9.38,99,742.4937,0,17.89,0,0
Station1,53.480759,-2.242631,2014-05-14 04:00:00,262,9.33,99.2,742.6094,0,17.88,0,0
Station1,53.480759,-2.242631,2014-05-14 04:05:00,263,9.24,99.1,742.614,0,17.87,0,0
Station1,53.480759,-2.242631,2014-05-14 04:10:00,264,9.12,99.1,742.623,0,17.86,0.293,146.8115
Station1,53.480759,-2.242631,2014-05-14 04:15:00,265,9.01,99.4,742.6094,0,17.85,0,0
Station1,53.480759,-2.242631,2014-05-14 04:20:00,266,8.87,99.6,742.6162,0,17.85,0,0
Station1,53.480759,-2.242631,2014-05-14 04:25:00,267,8.83,99.9,742.6684,0,17.83,0,0
Station1,53.480759,-2.242631,2014-05-14 04:30:00,268,8.94,100,742.7864,0,17.83,0.368,223.4904
Station1,53.480759,-2.242631,2014-05-14 04:35:00,269,8.92,100,742.7705,0,17.81,0.137,245.5911
Station1,53.480759,-2.242631,2014-05-14 04:40:00,270,8.9,100,742.8227,0,17.8,0.221,181.6411
Station1,53.480759,-2.242631,2014-05-14 04:45:00,271,8.93,100,742.884,0,17.8,0,0
Station1,53.480759,-2.242631,2014-05-14 04:50:00,272,8.9,100,742.8953,0,17.79,0,0
Station1,53.480759,-2.242631,2014-05-14 04:55:00,273,8.82,100,742.9158,0,17.78,0.296,134.0979
Station1,53.480759,-2.242631,2014-05-14 05:00:00,274,8.8,100,742.9475,0,17.77,0.544,131.8627
Station1,53.480759,-2.242631,2014-05-14 05:05:00,275,8.77,100,742.9226,0,17.76,0.398,115.2892
Station1,53.480759,-2.242631,2014-05-14 05:10:00,276,8.69,100,742.9362,0,17.75,0.428,119.1145
Station1,53.480759,-2.242631,2014-05-14 05:15:00,277,8.77,100,742.9793,0,17.75,1.012,89.35503
Station1,53.480759,-2.242631,2014-05-14 05:20:00,278,8.78,100,743.0247,0,17.74,0.673,72.90446
Station1,53.480759,-2.242631,2014-05-14 05:25:00,279,8.73,100,743.0451,0,17.73,0.373,38.17761
Station1,53.480759,-2.242631,2014-05-14 05:30:00,280,8.65,100,743.129,0,17.72,0.625,269.6744
Station1,53.480759,-2.242631,2014-05-14 05:35:00,281,8.56,100,743.1744,0,17.71,0.251,236.8564
Station1,53.480759,-2.242631,2014-05-14 05:40:00,282,8.54,100,743.2425,0,17.7,0,0
Station1,53.480759,-2.242631,2014-05-14 05:45:00,283,8.53,100,743.3174,0,17.69,0.029,218.4996
Station1,53.480759,-2.242631,2014-05-14 05:50:00,284,8.48,100,743.3303,0,17.68,0.593,223.4858
Station1,53.480759,-2.242631,2014-05-14 05:55:00,285,8.47,100,743.3635,0,17.67,0.225,238.4573
Station1,53.480759,-2.242631,2014-05-14 06:00:00,286,8.49,100,743.442,0.01129222,17.66,0.31,200.2365
Station1,53.480759,-2.242631,2014-05-14 06:05:00,287,8.42,100,743.4482,0.3613544,17.65,0.264,243.7962
Station1,53.480759,-2.242631,2014-05-14 06:10:00,288,8.37,100,743.4514,1.253447,17.65,0.324,185.5149
Station1,53.480759,-2.242631,2014-05-14 06:15:00,289,8.26,100,743.4752,2.224568,17.64,0.448,332.6117
Station1,53.480759,-2.242631,2014-05-14 06:20:00,290,8.23,100,743.5948,3.150574,17.62,0.039,347.9329
Station1,53.480759,-2.242631,2014-05-14 06:25:00,291,8.32,100,743.5968,5.657503,17.62,0.096,156.954
Station1,53.480759,-2.242631,2014-05-14 06:30:00,292,8.38,100,743.5831,7.498164,17.61,0.386,137.6603
Station1,53.480759,-2.242631,2014-05-14 06:35:00,293,8.36,100,743.6613,9.316042,17.6,0.165,280.7885
Station1,53.480759,-2.242631,2014-05-14 06:40:00,294,8.34,100,743.7491,10.68245,17.59,0.855,268.7249
Station1,53.480759,-2.242631,2014-05-14 06:45:00,295,8.52,100,743.8737,15.39099,17.58,0.522,301.2132
Station1,53.480759,-2.242631,2014-05-14 06:50:00,296,8.68,100,743.9552,19.83893,17.57,0.661,327.8313
Station1,53.480759,-2.242631,2014-05-14 06:55:00,297,8.83,100,744.0027,22.42457,17.57,0.759,328.2592
Station1,53.480759,-2.242631,2014-05-14 07:00:00,298,8.8,100,744.1162,28.6003,17.55,0.687,311.5082
Station1,53.480759,-2.242631,2014-05-14 07:05:00,299,8.95,100,744.216,35.30629,17.54,0.361,317.5833
Station1,53.480759,-2.242631,2014-05-14 07:10:00,300,9.09,100,744.2568,42.5766,17.53,0.361,291.7422
Station1,53.480759,-2.242631,2014-05-14 07:15:00,301,9.05,100,744.3068,60.69802,17.52,0.2,322.8478
Station1,53.480759,-2.242631,2014-05-14 07:20:00,302,9.19,100,744.3817,61.97406,17.52,0.115,249.1843
Station1,53.480759,-2.242631,2014-05-14 07:25:00,303,9.37,100,744.4044,78.50418,17.51,0.255,71.13756
Station1,53.480759,-2.242631,2014-05-14 07:30:00,304,9.38,100,744.3975,95.8246,17.5,0.405,128.9298
Station1,53.480759,-2.242631,2014-05-14 07:35:00,305,9.48,100,744.4338,106.9333,17.49,0.402,117.0311
Station1,53.480759,-2.242631,2014-05-14 07:40:00,306,9.45,100,744.5246,113.7309,17.48,0.604,58.40507
Station1,53.480759,-2.242631,2014-05-14 07:45:00,307,9.46,100,744.5473,133.5916,17.47,0.757,67.03967
Station1,53.480759,-2.242631,2014-05-14 07:50:00,308,9.75,99.9,744.5224,333.3308,17.47,1.018,69.99234
Station1,53.480759,-2.242631,2014-05-14 07:55:00,309,10.67,96.3,744.5405,304.1463,17.45,1.257,73.44648
Station1,53.480759,-2.242631,2014-05-14 08:00:00,310,10.85,93.6,744.5346,139.6788,17.45,0.658,26.60109
Station1,53.480759,-2.242631,2014-05-14 08:05:00,311,10.67,94,744.5468,162.2584,17.44,0.847,54.96476
Station1,53.480759,-2.242631,2014-05-14 08:10:00,312,10.93,94.9,744.6187,310.3999,17.42,0.695,343.9615
Station1,53.480759,-2.242631,2014-05-14 08:15:00,313,12.04,90.2,744.6571,495.4053,17.42,1.161,308.657
Station1,53.480759,-2.242631,2014-05-14 08:20:00,314,12.37,87.7,744.6533,559.7022,17.42,1.409,325.6172
Station1,53.480759,-2.242631,2014-05-14 08:25:00,315,12.73,85.9,744.6557,426.2935,17.41,0.9,328.6075
Station1,53.480759,-2.242631,2014-05-14 08:30:00,316,13.09,85.8,744.7692,420.8615,17.4,1.335,300.2673
Station1,53.480759,-2.242631,2014-05-14 08:35:00,317,13.05,85.6,744.8483,377.9529,17.39,1.297,260.8733
Station1,53.480759,-2.242631,2014-05-14 08:40:00,318,12.84,87.4,744.9384,436.2449,17.39,1.039,272.4507
Station1,53.480759,-2.242631,2014-05-14 08:45:00,319,13.53,85.1,745.0165,393.432,17.38,0.834,208.9018
Station1,53.480759,-2.242631,2014-05-14 08:50:00,320,13.33,85.9,745.0038,337.1638,17.37,0.986,265.4173
Station1,53.480759,-2.242631,2014-05-14 08:55:00,321,13.22,86.2,744.9907,307.3008,17.36,0.759,279.1318
Station1,53.480759,-2.242631,2014-05-14 09:00:00,322,13.51,86.3,745.0498,368.0663,17.35,0.643,272.0668
Station1,53.480759,-2.242631,2014-05-14 09:05:00,323,13.76,83.4,745.088,373.5091,17.34,0.791,214.0886
Station1,53.480759,-2.242631,2014-05-14 09:10:00,324,13.69,83.1,744.9972,341.5665,17.33,0.634,253.3749
Station1,53.480759,-2.242631,2014-05-14 09:15:00,325,13.66,83.8,744.976,287.8968,17.31,0.64,330.7489
Station1,53.480759,-2.242631,2014-05-14 09:20:00,326,13.67,84.3,745.0691,319.5556,17.31,0.847,347.6262
Station1,53.480759,-2.242631,2014-05-14 09:25:00,327,13.32,84.4,745.0511,343.6322,17.3,0.842,17.42275
Station1,53.480759,-2.242631,2014-05-14 09:30:00,328,13.53,86.3,745.053,362.715,17.29,1.345,329.5609
Station1,53.480759,-2.242631,2014-05-14 09:35:00,329,13.77,85.2,745.0711,344.0016,17.29,0.983,335.7357
Station1,53.480759,-2.242631,2014-05-14 09:40:00,330,13.71,84.3,745.0404,325.7635,17.28,1.074,292.8515
Station1,53.480759,-2.242631,2014-05-14 09:45:00,331,13.78,84.8,744.9424,409.6554,17.27,0.863,330.2954
Station1,53.480759,-2.242631,2014-05-14 09:50:00,332,14.27,83,744.9399,371.9945,17.26,0.815,32.0996
Station1,53.480759,-2.242631,2014-05-14 09:55:00,333,14.43,81.3,744.9375,596.7119,17.26,0.956,315.4998
Station1,53.480759,-2.242631,2014-05-14 10:00:00,334,15.01,77.29,744.9374,427.3904,17.25,0.613,29.14531
Station1,53.480759,-2.242631,2014-05-14 10:05:00,335,15.14,78.95,744.8854,565.5978,17.24,0.892,346.4909
Station1,53.480759,-2.242631,2014-05-14 10:10:00,336,15.47,77.06,744.8017,772.785,17.24,0.802,16.33786
Station1,53.480759,-2.242631,2014-05-14 10:15:00,337,15.89,75.07,744.7846,492.6747,17.23,0.877,306.2423
Station1,53.480759,-2.242631,2014-05-14 10:20:00,338,15.89,73.79,744.7426,695.6113,17.23,0.967,278.8389
Station1,53.480759,-2.242631,2014-05-14 10:25:00,339,16.52,75.56,744.708,572.8713,17.23,0.959,336.886
Station1,53.480759,-2.242631,2014-05-14 10:30:00,340,16.62,72.93,744.6584,466.5888,17.22,1.011,324.3711
Station1,53.480759,-2.242631,2014-05-14 10:35:00,341,16.56,72.54,744.6293,385.7577,17.21,1.132,313.9094
Station1,53.480759,-2.242631,2014-05-14 10:40:00,342,16.64,72.37,744.6292,454.7442,17.2,1.004,252.3843
Station1,53.480759,-2.242631,2014-05-14 10:45:00,343,17.07,70.76,744.6086,482.3701,17.2,1.055,240.248
Station1,53.480759,-2.242631,2014-05-14 10:50:00,344,16.93,70.27,744.5787,586.3796,17.2,1.428,303.1354
Station1,53.480759,-2.242631,2014-05-14 10:55:00,345,17.06,71.45,744.485,830.3646,17.2,1.047,284.4152
Station1,53.480759,-2.242631,2014-05-14 11:00:00,346,18.16,67.41,744.3954,719.9219,17.19,0.938,258.7181
Station1,53.480759,-2.242631,2014-05-14 11:05:00,347,18.91,64.95,744.2739,1081.956,17.19,0.818,184.3685
Station1,53.480759,-2.242631,2014-05-14 11:10:00,348,19.29,64.68,744.1405,942.3969,17.19,1.633,290.3246
Station1,53.480759,-2.242631,2014-05-14 11:15:00,349,18.24,66.01,744.0331,456.2793,17.19,1.06,138.2732
Station1,53.480759,-2.242631,2014-05-14 11:20:00,350,18.67,65.64,743.9161,993.3447,17.19,1.172,205.1354
Station1,53.480759,-2.242631,2014-05-14 11:25:00,351,19.16,62.47,743.903,509.7882,17.19,1.34,254.757
Station1,53.480759,-2.242631,2014-05-14 11:30:00,352,18.44,64.48,743.8386,1011.366,17.19,1.183,318.7123
Station1,53.480759,-2.242631,2014-05-14 11:35:00,353,18.47,62.82,743.7714,786.7399,17.18,1.627,322.6633
Station1,53.480759,-2.242631,2014-05-14 11:40:00,354,18.6,64.76,743.7147,941.9257,17.18,1.617,311.7982
Station1,53.480759,-2.242631,2014-05-14 11:45:00,355,18.89,62.42,743.6379,1119.87,17.18,1.289,320.8216
Station1,53.480759,-2.242631,2014-05-14 11:50:00,356,19.72,63.72,743.6089,1069.628,17.18,1.825,301.132
Station1,53.480759,-2.242631,2014-05-14 11:55:00,357,19.43,60.79,743.6104,826.5585,17.18,1.912,310.2419
Station1,53.480759,-2.242631,2014-05-14 12:00:00,358,19.15,62.87,743.5984,767.0638,17.18,1.683,297.9921
Station1,53.480759,-2.242631,2014-05-14 12:05:00,359,18.53,61.78,743.5016,277.5501,17.18,1.588,290.9862
Station1,53.480759,-2.242631,2014-05-14 12:10:00,360,18.31,66.31,743.4536,511.9088,17.18,1.425,317.7902
Station1,53.480759,-2.242631,2014-05-14 12:15:00,361,18.39,63.97,743.378,387.5835,17.18,0.954,351.6306
Station1,53.480759,-2.242631,2014-05-14 12:20:00,362,18.66,63.26,743.3177,835.7161,17.18,0.935,303.2716
Station1,53.480759,-2.242631,2014-05-14 12:25:00,363,19.5,60.9,743.2224,1010.846,17.18,1.388,304.7118
Station1,53.480759,-2.242631,2014-05-14 12:30:00,364,20.32,60.27,743.1761,986.4554,17.19,1.404,280.7364
Station1,53.480759,-2.242631,2014-05-14 12:35:00,365,20.52,59.81,743.0725,1048.72,17.19,1.444,262.3919
Station1,53.480759,-2.242631,2014-05-14 12:40:00,366,20.74,55.75,742.9471,994.1698,17.2,1.396,206.3714
Station1,53.480759,-2.242631,2014-05-14 12:45:00,367,20.48,58.85,742.8758,975.1389,17.21,1.955,318.5223
Station1,53.480759,-2.242631,2014-05-14 12:50:00,368,20.69,57.22,742.7908,948.0038,17.22,1.377,216.3088
Station1,53.480759,-2.242631,2014-05-14 12:55:00,369,20.61,55.86,742.6653,563.2703,17.23,1.124,294.853
Station1,53.480759,-2.242631,2014-05-14 13:00:00,370,20.36,59.39,742.6305,1001.972,17.23,2.24,314.564
Station1,53.480759,-2.242631,2014-05-14 13:05:00,371,20.61,58.58,742.5258,1019.432,17.24,2.008,310.76
Station1,53.480759,-2.242631,2014-05-14 13:10:00,372,20.88,58.98,742.4113,1041.018,17.25,1.185,25.3068
Station1,53.480759,-2.242631,2014-05-14 13:15:00,373,20.94,57.28,742.3496,1062.064,17.26,2.184,307.902
Station1,53.480759,-2.242631,2014-05-14 13:20:00,374,21.08,57.2,742.2247,1096.034,17.26,2.157,296.9424
Station1,53.480759,-2.242631,2014-05-14 13:25:00,375,21.55,57.24,742.1364,1131.391,17.28,2.155,303.6428
Station1,53.480759,-2.242631,2014-05-14 13:30:00,376,21.49,56.16,742.0253,865.699,17.29,1.894,312.2599
Station1,53.480759,-2.242631,2014-05-14 13:35:00,377,21.16,56.1,741.9483,895.1633,17.3,1.811,284.7282
Station1,53.480759,-2.242631,2014-05-14 13:40:00,378,21.39,53.99,741.9279,589.6623,17.32,1.332,213.0018
Station1,53.480759,-2.242631,2014-05-14 13:45:00,379,20.42,54.57,741.8566,347.4156,17.33,1.311,206.9321
Station1,53.480759,-2.242631,2014-05-14 13:50:00,380,20.75,55.81,741.8043,615.3406,17.34,0.924,208.026
Station1,53.480759,-2.242631,2014-05-14 13:55:00,381,20.77,54.15,741.6895,361.6688,17.36,1.438,214.0705
Station1,53.480759,-2.242631,2014-05-14 14:00:00,382,20.68,55.36,741.6695,998.5975,17.36,1.393,210.8522
Station1,53.480759,-2.242631,2014-05-14 14:05:00,383,21.58,52.41,741.5881,634.4836,17.38,1.377,217.0206
Station1,53.480759,-2.242631,2014-05-14 14:10:00,384,21.08,54.73,741.5362,669.4123,17.4,1.273,270.4361
Station1,53.480759,-2.242631,2014-05-14 14:15:00,385,20.95,55.26,741.4332,476.1332,17.41,1.255,245.0043
Station1,53.480759,-2.242631,2014-05-14 14:20:00,386,20.82,55.82,741.3636,416.7095,17.43,1.332,281.4012
Station1,53.480759,-2.242631,2014-05-14 14:25:00,387,20.57,59,741.262,567.0263,17.45,1.667,309.3452
Station1,53.480759,-2.242631,2014-05-14 14:30:00,388,20.57,57.43,741.1851,386.4229,17.46,1.481,282.7432
Station1,53.480759,-2.242631,2014-05-14 14:35:00,389,20.61,56.91,741.1037,413.2164,17.48,1.345,284.974
Station1,53.480759,-2.242631,2014-05-14 14:40:00,390,20.29,55.81,741.0245,337.2747,17.49,1.252,290.2415
Station1,53.480759,-2.242631,2014-05-14 14:45:00,391,20.29,56.59,741.0018,288.2505,17.51,1.284,302.4969
Station1,53.480759,-2.242631,2014-05-14 14:50:00,392,20.14,56.22,740.9067,269.7833,17.53,1.279,284.6312
Station1,53.480759,-2.242631,2014-05-14 14:55:00,393,19.99,57.65,740.8743,234.6407,17.55,1.38,281.7954
Station1,53.480759,-2.242631,2014-05-14 15:00:00,394,19.97,56.74,740.8638,246.7937,17.57,1.321,259.2103
Station1,53.480759,-2.242631,2014-05-14 15:05:00,395,19.86,56.98,740.8257,244.5511,17.59,1.393,254.892
Station1,53.480759,-2.242631,2014-05-14 15:10:00,396,19.44,58.74,740.7804,198.2406,17.6,2.48,295.9265
Station1,53.480759,-2.242631,2014-05-14 15:15:00,397,19.05,60.5,740.7667,158.4411,17.63,2.397,291.4563
Station1,53.480759,-2.242631,2014-05-14 15:20:00,398,18.87,61.74,740.7657,167.3075,17.65,2.163,288.9904
Station1,53.480759,-2.242631,2014-05-14 15:25:00,399,18.69,62.18,740.8026,162.5908,17.67,2.195,279.5109
Station1,53.480759,-2.242631,2014-05-14 15:30:00,400,18.34,64.32,740.8718,166.6735,17.69,2.176,276.7808
Station1,53.480759,-2.242631,2014-05-14 15:35:00,401,18.15,64.74,740.9518,163.5301,17.71,2.911,282.3737
Station1,53.480759,-2.242631,2014-05-14 15:40:00,402,17.05,72.82,741.1613,118.5708,17.73,3.132,272.0685
Station1,53.480759,-2.242631,2014-05-14 15:45:00,403,16.01,79.64,741.3998,80.729,17.75,2.709,283.7378
Station1,53.480759,-2.242631,2014-05-14 15:50:00,404,15.17,85.5,741.5831,80.29601,17.77,1.851,289.1642
Station1,53.480759,-2.242631,2014-05-14 15:55:00,405,14.78,89.7,741.6285,72.46777,17.79,1.252,284.261
Station1,53.480759,-2.242631,2014-05-14 16:00:00,406,14.75,90.5,741.7038,63.29389,17.82,0.948,291.8994
Station1,53.480759,-2.242631,2014-05-14 16:05:00,407,14.8,90.8,741.7784,55.48222,17.84,0.685,267.0507
Station1,53.480759,-2.242631,2014-05-14 16:10:00,408,14.79,91,741.8629,69.09288,17.86,0.725,290.6844
Station1,53.480759,-2.242631,2014-05-14 16:15:00,409,14.66,91.1,741.9335,80.20861,17.88,0.879,271.7865
Station1,53.480759,-2.242631,2014-05-14 16:20:00,410,14.53,90.9,741.9534,84.19787,17.9,1.02,268.6796
Station1,53.480759,-2.242631,2014-05-14 16:25:00,411,14.5,92.3,741.9926,82.20662,17.93,0.914,296.5191
Station1,53.480759,-2.242631,2014-05-14 16:30:00,412,14.48,91.5,742.0776,76.16326,17.95,1.018,294.4244
Station1,53.480759,-2.242631,2014-05-14 16:35:00,413,14.38,91.5,742.1776,28.15146,17.97,1.649,270.0964
Station1,53.480759,-2.242631,2014-05-14 16:40:00,414,13.78,88.5,742.2911,42.00236,17.99,2.426,285.8056
Station1,53.480759,-2.242631,2014-05-14 16:45:00,415,12.85,90.8,742.3328,71.93949,18.01,1.667,280.3737
Station1,53.480759,-2.242631,2014-05-14 16:50:00,416,12.69,94.1,742.3968,91.38396,18.03,1.055,268.3456
Station1,53.480759,-2.242631,2014-05-14 16:55:00,417,12.81,95,742.4936,86.76696,18.05,0.751,240.6819
Station1,53.480759,-2.242631,2014-05-14 17:00:00,418,12.9,93.7,742.5569,73.74928,18.07,0.89,237.0533
Station1,53.480759,-2.242631,2014-05-14 17:05:00,419,12.99,93.9,742.6735,66.79231,18.09,0.908,228.9668
Station1,53.480759,-2.242631,2014-05-14 17:10:00,420,13.12,93.3,742.7316,61.06274,18.11,0.709,246.9745
Station1,53.480759,-2.242631,2014-05-14 17:15:00,421,13.13,91.5,742.799,58.58141,18.13,0.789,220.758
Station1,53.480759,-2.242631,2014-05-14 17:20:00,422,13.17,90.3,742.8395,57.43076,18.15,0.631,212.582
Station1,53.480759,-2.242631,2014-05-14 17:25:00,423,13.26,91.8,742.9288,55.25286,18.17,0.341,258.1657
Station1,53.480759,-2.242631,2014-05-14 17:30:00,424,13.3,90.3,742.9814,53.91043,18.19,0.558,229.0659
Station1,53.480759,-2.242631,2014-05-14 17:35:00,425,13.39,90.2,743.0429,50.69487,18.2,0.239,105.2952
Station1,53.480759,-2.242631,2014-05-14 17:40:00,426,13.43,89.5,743.0838,41.46534,18.22,0.374,300.3995
Station1,53.480759,-2.242631,2014-05-14 17:45:00,427,13.38,91,743.1179,25.88341,18.23,0.096,64.00117
Station1,53.480759,-2.242631,2014-05-14 17:50:00,428,13.32,87.9,743.2403,12.99812,18.25,0.548,19.08682
Station1,53.480759,-2.242631,2014-05-14 17:55:00,429,13.35,90.8,743.2449,10.30146,18.26,0,0
Station1,53.480759,-2.242631,2014-05-14 18:00:00,430,13.22,91.6,743.2426,7.920731,18.28,0,0
Station1,53.480759,-2.242631,2014-05-14 18:05:00,431,13.13,90.2,743.3401,5.280487,18.29,0.089,91.47152
Station1,53.480759,-2.242631,2014-05-14 18:10:00,432,12.95,91.4,743.3651,3.069001,18.3,0.199,147.4817
Station1,53.480759,-2.242631,2014-05-14 18:15:00,433,12.82,91.6,743.39,1.895559,18.31,0,0
Station1,53.480759,-2.242631,2014-05-14 18:20:00,434,12.82,91.5,743.4861,1.128309,18.32,0,0
Station1,53.480759,-2.242631,2014-05-14 18:25:00,435,12.75,90.3,743.5457,0.6318531,18.33,0,0
Station1,53.480759,-2.242631,2014-05-14 18:30:00,436,12.67,90.2,743.6563,0.2707942,18.34,0,0
Station1,53.480759,-2.242631,2014-05-14 18:35:00,437,12.62,89.7,743.6651,0,18.35,0,0
Station1,53.480759,-2.242631,2014-05-14 18:40:00,438,12.7,90,743.6839,0,18.36,0,0
Station1,53.480759,-2.242631,2014-05-14 18:45:00,439,12.67,91.4,743.7733,0,18.37,0,0
Station1,53.480759,-2.242631,2014-05-14 18:50:00,440,12.63,90.7,743.8024,0,18.38,0.16,109.9056
Station1,53.480759,-2.242631,2014-05-14 18:55:00,441,12.69,90,743.8092,0,18.39,0.552,133.4902
Station1,53.480759,-2.242631,2014-05-14 19:00:00,442,12.81,90.5,743.8557,0,18.4,0.629,114.9921
Station1,53.480759,-2.242631,2014-05-14 19:05:00,443,12.84,91.3,743.8159,0,18.41,0.797,133.5726
Station1,53.480759,-2.242631,2014-05-14 19:10:00,444,12.89,90.7,743.8157,0,18.42,0.58,138.4584
Station1,53.480759,-2.242631,2014-05-14 19:15:00,445,12.89,90.6,743.8731,0,18.43,0.362,137.11
Station1,53.480759,-2.242631,2014-05-14 19:20:00,446,12.94,90.3,743.932,0,18.44,0.621,134.2789
Station1,53.480759,-2.242631,2014-05-14 19:25:00,447,12.95,90.3,743.9343,0,18.45,0.505,133.9337
Station1,53.480759,-2.242631,2014-05-14 19:30:00,448,12.88,90.1,743.9296,0,18.45,0.536,122.2058
Station1,53.480759,-2.242631,2014-05-14 19:35:00,449,12.81,88.5,743.9493,0,18.46,0.613,134.86
Station1,53.480759,-2.242631,2014-05-14 19:40:00,450,12.78,88.8,743.9408,0,18.46,0.767,141.7375
Station1,53.480759,-2.242631,2014-05-14 19:45:00,451,12.81,88.9,743.9308,0,18.46,0.554,136.702
Station1,53.480759,-2.242631,2014-05-14 19:50:00,452,12.81,89.6,743.9409,0,18.47,0.658,141.6428
Station1,53.480759,-2.242631,2014-05-14 19:55:00,453,12.8,90.1,743.9099,0,18.48,0.842,146.5636
Station1,53.480759,-2.242631,2014-05-14 20:00:00,454,12.79,90,743.8938,0,18.48,0.34,156.7698
Station1,53.480759,-2.242631,2014-05-14 20:05:00,455,12.79,90.5,743.9133,0,18.49,0.224,172.8933
Station1,53.480759,-2.242631,2014-05-14 20:10:00,456,12.76,90.3,743.9365,0,18.49,0.012,107.2931
Station1,53.480759,-2.242631,2014-05-14 20:15:00,457,12.75,89.1,743.9498,0,18.5,0.232,120.2113
Station1,53.480759,-2.242631,2014-05-14 20:20:00,458,12.83,87.8,743.9779,0,18.5,0.265,144.1625
Station1,53.480759,-2.242631,2014-05-14 20:25:00,459,12.81,88.3,744.0362,0,18.5,0.308,149.0086
